"day","hour","RL_act","CON_act","SPV_act","WND_act","SPV_forc","WND_forc","CON_forc","VWAP","DA_SPOT"
"2015-01-20","22:00",47841.63679,57569.68679,0,9728.05,0,10353.67122,56285.69687,34.4,30.09
"2015-01-21","23:00",44247.14679,53376.54679,0,9129.4,0,9525.808868,52901.62822,28.66,26.92
"2015-01-22","00:00",41108.02179,49789.74679,0,8681.725,0,7385.5855,51434.95344,23.49,24.26
"2015-01-23","01:00",39476.78179,47402.20679,0,7925.425,0,6815.365523,50003.96443,21.31,22.62
"2015-01-24","02:00",39269.05679,46224.90679,0,6955.85,0,6127.234726,49495.86538,17.93,22.73
"2015-01-25","03:00",40070.29679,46837.34679,0,6767.05,0,5691.415887,49900.84299,19.19,22.76
"2015-01-26","04:00",42068.09679,48478.24679,0,6410.15,0,5354.196977,51426.05667,23.78,22.11
"2015-01-27","05:00",47087.63179,53178.90679,0,6091.275,0,5084.666639,55443.22936,29.15,25.57
"2015-01-28","06:00",57314.25179,63068.22679,82.35,5671.625,27.77714689,4875.710577,63340.60814,43.99,43.5
"2015-01-29","07:00",60200.92679,67185.72679,1966.9,5017.9,2690.756896,3643.160939,70707.68299,46.98,48.28
"2015-01-30","08:00",60223.17679,71303.22679,7314.375,3765.675,7253.607078,2118.981471,72340.73545,44.17,42.01
"2015-01-31","09:00",54697.05679,69899.00679,13339.45,1862.5,12123.52517,1235.547661,72130.18284,30.64,30.82
"2015-02-01","10:00",51777.26679,70781.06679,18147.575,856.225,16655.33367,947.0153645,72440.41417,25.87,30
"2015-02-02","11:00",49583.11179,71181.83679,20868.425,730.3,19014.41958,907.1235871,73103.81759,27.62,29.73
"2015-02-03","12:00",49175.63179,71582.60679,21678.05,728.925,19685.84101,925.6226032,71880.19396,28.63,27.99
"2015-02-04","13:00",49218.26179,70648.08679,20680.625,749.2,18447.43308,1070.678084,71791.18679,27.32,28.11
"2015-02-05","14:00",50254.97179,69114.54679,17939.425,920.15,15805.58665,1293.769571,70406.71073,28.52,28.21
"2015-02-06","15:00",53629.56679,67968.96679,13257.5,1081.9,11802.08779,1550.726016,69535.18824,31.42,30.13
"2015-02-07","16:00",57126.37679,66075.52679,7612.05,1337.1,5845.946493,1866.996913,67959.64591,33.94,30.19
"2015-02-08","17:00",62853.03179,66983.20679,2331.05,1799.125,2100.820414,2500.450929,68781.70913,46.2,39.56
"2015-02-09","18:00",68421.16679,71427.66679,185.775,2820.725,148.5526542,3382.472323,73239.59933,53.04,56.07
"2015-02-10","19:00",69767.43679,73576.08679,0,3808.65,0,4017.8476,75282.45495,59.27,75.46
"2015-02-11","20:00",64367.90679,69008.40679,0,4640.5,0,4558.425742,71113.60468,39.72,46.32
"2015-02-12","21:00",58748.06679,64571.26679,0,5823.2,0,5105.397839,67094.2513,32.61,38.68
"2015-02-13","22:00",54850.68679,61199.18679,0,6348.5,0,5398.191194,63543.16397,30.99,35.17
"2015-02-14","23:00",51001.69179,57037.76679,0,6036.075,0,5669.050613,58938.24678,27.43,28.07
"2015-02-15","00:00",47423.05679,53520.50679,0,6097.45,0,5329.32461,55132.97885,22,25.83
"2015-02-16","01:00",46231.68679,52012.58679,0,5780.9,0,5404.372274,53214.49418,22.61,25.9
"2015-02-17","02:00",44037.49179,49784.86679,0,5747.375,0,5316.669352,52297.95884,21.67,24.63
"2015-02-18","03:00",44365.48179,49915.40679,0,5549.925,0,5186.138713,52516.68701,20.23,24.27
"2015-02-19","04:00",45840.02679,51398.92679,0,5558.9,0,4921.669616,53542.67245,21.27,25.03
"2015-02-20","05:00",50019.87179,55176.04679,0,5156.175,0,4631.959123,57056.76582,25.75,26.5
"2015-02-21","06:00",58324.17179,63496.44679,77.075,5095.2,38.61259582,4344.690155,64105.68052,32.21,35.08
"2015-02-22","07:00",62782.33679,69531.78679,1956.225,4793.225,2423.146439,3764.312248,71231.81093,35.2,42.55
"2015-02-23","08:00",59682.77679,70119.82679,6594.375,3842.675,6473.66689,2934.721503,72794.40967,34.93,44.58
"2015-02-24","09:00",55942.84679,70334.54679,11863.725,2527.975,10847.88907,2260.686484,72717.72174,32.93,39.12
"2015-02-25","10:00",53015.62179,71109.24679,16388.475,1705.15,15848.21395,2014.223226,72907.18913,29.88,31.32
"2015-02-26","11:00",49960.52679,71205.62679,19374.725,1870.375,18147.58424,1975.066484,73485.31059,30.1,30.01
"2015-02-27","12:00",47527.29179,70762.76679,20736,2499.475,18788.22569,1939.804065,72359.9658,29.82,28.93
"2015-02-28","13:00",47247.01179,70739.58679,20438.45,3054.125,18330.60691,2105.415194,71116.76604,29.83,28.59
"2015-03-01","14:00",47265.48179,68709.50679,17689.75,3754.275,15714.7472,2551.722194,69204.68706,27.06,28.18
"2015-03-02","15:00",50785.37679,68051.92679,13312.175,3954.375,11742.917,3134.311742,68668.95768,28.48,28.72
"2015-03-03","16:00",52731.30679,64518.80679,7673.15,4114.35,5858.23565,3864.825129,67281.15288,31.58,30.91
"2015-03-04","17:00",60109.59679,66601.34679,2412.2,4079.55,2142.908586,4736.755097,68873.57996,35.65,38.09
"2015-03-05","18:00",66153.27679,71596.02679,212.8,5229.95,176.4881803,5634.243484,74108.86995,50.99,47.98
"2015-03-06","19:00",67894.25179,74237.32679,0,6343.075,0,6079.534484,76443.73991,55.87,54.1
"2015-03-07","20:00",62837.57179,69852.64679,0,7015.075,0,5921.732419,72472.78261,40.8,42.56
"2015-03-08","21:00",57101.14679,64557.84679,0,7456.7,0,5843.689942,68416.26931,34.38,34.04
"2015-03-09","22:00",54567.55679,61261.40679,0,6693.85,0,5678.649155,64800.42402,31.86,32.47
"2015-03-10","23:00",50375.91179,56483.88679,0,6107.975,0,5181.8676,59544.44975,27.63,28.53
"2015-03-11","00:00",52031.65931,58393.08431,0,6361.425,0,7635.33171,58772.47182,30.56,32.24
"2015-03-12","01:00",49683.10322,55664.02822,0,5980.925,0,7483.504355,56226.67797,29.31,31.64
"2015-03-13","02:00",48662.94213,54162.29213,0,5499.35,0,7220.777323,54683.06658,31.8,31.11
"2015-03-14","03:00",49155.99104,54244.11604,0,5088.125,0,6839.445161,54624.42337,30.23,31.12
"2015-03-15","04:00",50352.39995,55104.29995,0,4751.9,0,6349.54201,55414.8949,31.21,31.72
"2015-03-16","05:00",52968.92386,57577.32386,0,4608.4,0,5668.41609,58693.68173,31.2,31.88
"2015-01-06","06:00",61301.84777,65522.04777,0,4220.2,0,5049.612774,67085.0204,38.76,43.33
"2015-01-07","07:00",69128.388346667,73247.17168,5.1,4113.683333333,25.67069071,4350.0461,73017.18692,55.86,61.66
"2015-01-08","08:00",71579.78559,75625.03559,344.975,3700.275,847.3342806,3593.363613,76090.12041,59.25,62.95
"2015-01-09","09:00",68853.09949,74111.09949,2080.05,3177.95,2445.983518,3164.945323,75869.06133,59.01,66.53
"2015-01-10","10:00",66972.0834,74410.0834,4749.075,2688.925,6209.51329,2734.943677,75221.01026,51.9,60.99
"2015-01-11","11:00",64713.71231,73850.18731,7083.175,2053.3,7831.1958,2274.293742,75757.98002,47.7,60.93
"2015-01-12","12:00",62532.36622,72680.29122,8513.475,1634.45,8415.417969,2037.597387,74878.93019,42.6,52.93
"2015-01-13","13:00",61960.79513,72224.09513,8720.675,1542.625,9974.231752,1861.852652,73070.551,38.57,48.14
"2015-01-14","14:00",61629.09904,70639.39904,7604.85,1405.45,7965.341425,1944.720645,70946.10869,39.03,45
"2015-01-15","15:00",63057.00795,69266.98295,4787.85,1422.125,5050.77934,2096.480939,69283.43717,39.65,44.1
"2015-01-16","16:00",65652.20686,68988.90686,1540.725,1795.975,1054.635873,2485.380813,69474.67109,41.67,44.23
"2015-01-17","17:00",69825.62077,73160.17077,69.5,3265.05,76.90903628,3450.342868,74183.45094,50.13,52.92
"2015-01-18","18:00",70105.45968,75391.63468,0,5286.175,0,4736.483877,76840.13561,54.28,61.76
"2015-01-19","19:00",65996.61359,72806.53859,0,6809.925,0,5768.771906,74472.1501,45.11,56.35
"2015-01-20","20:00",60362.7975,67902.2225,0,7539.425,0,6587.380668,69789.4965,39.09,49.08
"2015-01-21","21:00",56448.34641,64988.94641,0,8540.6,0,7582.722806,66424.70269,29.32,35.36
"2015-01-22","22:00",55045.03032,63628.73032,0,8583.7,0,8365.189739,64205.01641,30.64,33.09
"2015-01-23","23:00",51185.32923,59995.65423,0,8810.325,0,9140.235703,60695.42726,28.69,31.38
"2015-01-24","00:00",47233.70944,57316.30944,0,10082.6,0,11052.6502,56845.01631,23.38,30.7
"2015-01-25","01:00",44558.32358,55956.37358,0,11398.05,0,11752.4736,54169.90658,23.59,28.94
"2015-01-26","02:00",42636.88272,54317.05772,0,11680.175,0,12213.8761,52294.81765,21.7,24.66
"2015-01-27","03:00",41438.61686,53855.04186,0,12416.425,0,12922.5499,51580.21603,18.42,20.87
"2015-01-28","04:00",40207.551,53490.626,0,13283.075,0,13704.9634,51392.13938,14.52,20.18
"2015-01-29","05:00",39754.07514,53842.35014,0,14088.275,0,14299.059,51522.43091,16.09,20.71
"2015-01-30","06:00",39823.34428,55342.09428,0,15518.75,0,14753.4528,52575.26684,13.37,17.57
"2015-01-31","07:00",42818.74342,58884.11842,7.8,16057.575,53.45710042,15012.1078,54980.67733,15.96,20.88
"2015-02-01","08:00",44650.61256,61811.26256,593.65,16567,929.1240978,15311.4688,59764.96522,23.71,26.59
"2015-02-02","09:00",46154.3517,65331.3267,2834.425,16342.55,2593.957421,15901.6468,63110.11561,28,30.56
"2015-02-03","10:00",46233.63584,67937.61084,5675.3,16028.675,5257.317194,15885.4768,64259.00339,29.29,30.6
"2015-02-04","11:00",44582.10498,67308.45498,7732.75,14993.6,6693.819772,15183.0848,65014.75273,23.45,30.98
"2015-02-05","12:00",42675.01912,65472.71912,8790.675,14007.025,7169.588038,14642.9244,64042.02492,21.53,30.84
"2015-02-06","13:00",45599.19825,67037.12325,8198.675,13239.25,5862.131158,13949.1999,61654.93534,20.81,30.85
"2015-02-07","14:00",47490.78239,64934.20739,5061.475,12381.95,4501.368172,12962.3552,60213.92103,19.54,30.7
"2015-02-08","15:00",50675.98153,64029.33153,1930.15,11423.2,2622.543362,11514.1102,59055.96726,28.85,32.8
"2015-02-09","16:00",52676.19567,63450.19567,445.5,10328.5,391.9128317,10340.9797,59436.91505,35.6,33.28
"2015-02-10","17:00",56756.10481,66343.17981,26.575,9560.5,20.84583487,9740.3626,63899.58166,43.77,43.56
"2015-02-11","18:00",59245.90895,68029.58395,0,8783.675,0,9064.8069,66747.34101,50.1,50.02
"2015-02-12","19:00",57552.40809,65721.70809,0,8169.3,0,8660.2516,64618.93979,45.09,44.94
"2015-02-13","20:00",54093.13723,61942.51223,0,7849.375,0,8314.3647,60591.7244,32.71,32.24
"2015-02-14","21:00",52818.90637,60215.35637,0,7396.45,0,7977.3463,57946.54146,31.77,33.04
"2015-02-15","22:00",52478.42051,59721.62051,0,7243.2,0,7604.0428,56908.33153,31.54,33.04
"2015-02-16","23:00",48582.06465,55603.26465,0,7021.2,0,7149.1043,53880.05491,27.37,30.1
"2015-02-17","00:00",45531.71379,51886.28879,0,6354.575,0,7813.637986,50452.60676,30.02,24.73
"2015-02-18","01:00",43064.24793,49441.77293,0,6377.525,0,7571.3461,47601.95276,26.37,20.07
"2015-02-19","02:00",41774.07207,47914.69707,0,6140.625,0,7490.506521,45948.31248,21.02,13.91
"2015-02-20","03:00",41519.49621,47180.62121,0,5661.125,0,7335.510814,45311.63304,21.22,12.74
"2015-02-21","04:00",41719.36534,47045.56534,0,5326.2,0,7283.775343,45305.53403,22.37,13.18
"2015-02-22","05:00",41296.61948,46474.96948,0,5178.35,0,7118.120214,45156.34499,23.06,14.07
"2015-02-23","06:00",40542.07862,45592.05362,0,5049.975,0,6973.580057,45161.46897,24.22,12.56
"2015-02-24","07:00",41850.699426667,47119.85776,2.075,5267.083333333,14.89082931,6795.320736,46599.54186,26.55,12.59
"2015-02-25","08:00",44378.0019,50437.4019,346.65,5712.75,579.5170808,6465.12625,50859.45684,30.83,22.07
"2015-02-26","09:00",47021.43104,54216.10604,1733.775,5460.9,1756.119671,6259.708214,53498.29962,32.39,30.44
"2015-02-27","10:00",47886.34018,56706.49018,3938.875,4881.275,4254.356477,5806.85325,54946.27541,32.66,31.26
"2015-02-28","11:00",48977.78432,58877.23432,5659.325,4240.125,5476.154981,5030.2253,57407.23888,36.35,31.82
"2015-03-01","12:00",48293.21346,58404.23846,6415.65,3695.375,5934.864809,4390.442007,57177.6619,33.2,33.04
"2015-03-02","13:00",46591.120933333,56169.5626,6233.525,3344.916666667,5725.997408,4112.274643,55276.42032,33.6,31.08
"2015-03-03","14:00",41435.80174,49655.12674,5118,3101.325,4452.936492,4088.476243,53748.66688,30.69,30.8
"2015-03-04","15:00",42635.34588,48916.17088,3139.2,3141.625,2680.276154,4099.899521,52421.89062,31.5,31.03
"2015-03-05","16:00",45507.32502,49876.67502,1069.325,3300.025,683.9265091,4211.377936,52908.92425,38.49,32.95
"2015-03-06","17:00",51556.58416,55447.55916,85.625,3805.35,52.08454024,4537.828786,57583.28596,44.96,36.15
"2015-03-07","18:00",56012.2033,60625.6033,0,4613.4,0,4950.282671,61712.67335,52.31,48.49
"2015-03-08","19:00",57413.28744,62237.58744,0,4824.3,0,5277.551971,60796.55795,50.26,46.96
"2015-03-09","20:00",53881.15657,58588.93157,0,4707.775,0,5421.681607,57938.33839,41.98,36.82
"2015-03-10","21:00",53507.16071,57884.13571,0,4376.975,0,5316.642286,56315.13066,40.8,32.99
"2015-03-11","22:00",54272.67485,57951.59985,0,3678.925,0,4957.390193,56088.97667,40.51,32.91
"2015-03-12","23:00",51238.38899,54413.96399,0,3175.575,0,4374.751279,53095.91925,36.19,30.38
"2015-03-13","00:00",48902.35313,51638.82813,0,2736.475,0,3036.422657,51565.57467,30.4,33.42
"2015-03-14","01:00",48039.09227,50205.69227,0,2166.6,0,2543.400857,49960.76715,28.45,32.32
"2015-03-15","02:00",47761.85641,49596.05641,0,1834.2,0,2193.103129,49527.39394,29.66,31.55
"2015-03-16","03:00",48340.24555,49877.02055,0,1536.775,0,1961.945029,49997.0528,29.52,31.56
"2015-01-06","04:00",49288.36969,50826.54469,0,1538.175,0,1995.018529,51477.69483,31.18,31.52
"2015-01-07","05:00",52221.59383,53917.16883,0,1695.575,0,2267.703843,55784.59411,29.08,33.06
"2015-01-08","06:00",60130.22297,62276.97297,0,2146.75,0,2622.139257,65666.82291,53.08,54.1
"2015-01-09","07:00",69340.13711,71707.93711,4.8,2363,28.98147073,2965.559971,72923.04201,69.04,71.89
"2015-01-10","08:00",70842.72125,73905.52125,437.85,2624.95,741.5090458,3207.357443,77151.93255,63.38,72.94
"2015-01-11","09:00",69736.42039,74348.74539,1935.25,2677.075,2170.810988,3565.3616,77561.43547,58.56,67.5
"2015-01-12","10:00",67712.11953,74615.06953,4182.75,2720.2,4942.63995,3759.410943,77655.44511,52.47,57.18
"2015-01-13","11:00",66588.55366,75714.65366,6166.45,2959.65,6403.203661,3673.208071,78338.52973,50.77,54.63
"2015-01-14","12:00",65075.4778,74718.2778,6920.125,2722.675,6942.504426,3573.507857,77417.62044,47.36,52.9
"2015-01-15","13:00",64555.48194,74367.28194,6544.825,3266.975,7272.566332,3918.505143,77667.66878,46.73,51.96
"2015-01-16","14:00",64388.17608,73506.32608,4969.875,4148.275,5641.014525,4772.452,77415.93267,48.28,46.82
"2015-01-17","15:00",65230.53022,73246.83022,2980.225,5036.075,3365.71707,5868.233857,75587.93505,51.4,47.14
"2015-01-18","16:00",64829.64936,72599.37436,918.425,6851.3,963.4064478,6918.766743,74145.15795,53.56,46.76
"2015-01-19","17:00",67118.7385,75344.7385,65.6,8160.4,59.90268317,7990.095571,76715.22401,55.07,54.09
"2015-01-20","18:00",69588.59264,78293.84264,0,8705.25,0,9481.421357,78031.50806,55.96,54.19
"2015-01-21","19:00",67005.66178,75901.78678,0,8896.125,0,9978.690714,76088.82435,52.51,53.23
"2015-01-22","20:00",62739.32092,71438.17092,0,8698.85,0,9606.302071,71671.85939,45.54,47.16
"2015-01-23","21:00",59676.84006,67338.11506,0,7661.275,0,9019.716214,68330.75454,32.81,33.8
"2015-01-24","22:00",57517.8742,64442.1992,0,6924.325,0,8458.633271,65503.28914,35.1,33
"2015-01-25","23:00",53072.56834,59848.04334,0,6775.475,0,7907.554943,60740.41709,30.72,29.87
"2015-01-26","00:00",50435.95748,57237.60748,0,6801.65,0,6904.323129,57288.55746,30.81,29.68
"2015-01-27","01:00",48796.12162,55194.47162,0,6398.35,0,6647.485607,55379.76973,32.84,30.04
"2015-01-28","02:00",47833.30576,53732.05576,0,5898.75,0,6529.164443,54571.94202,27.34,28.95
"2015-01-29","03:00",47597.45989,53667.75989,0,6070.3,0,6485.484757,54644.13739,22.38,28.92
"2015-01-30","04:00",48503.21403,54445.26403,0,5942.05,0,6598.906443,55632.40055,25.35,30
"2015-01-31","05:00",50599.58317,56774.60817,0,6175.025,0,6576.5773,58807.41319,27.47,30.62
"2015-02-01","06:00",58652.33731,64542.71231,0,5890.375,0,6695.783429,67072.26926,34.13,43.94
"2015-02-02","07:00",66547.95145,73186.77645,13.55,6625.275,84.709352,6564.926143,72970.77151,53.6,60.3
"2015-02-03","08:00",67397.69559,75241.62059,741.25,7102.675,1120.775144,6260.323036,76099.55325,52.63,58.49
"2015-02-04","09:00",64333.09973,74067.12473,3187.3,6546.725,3065.005048,5949.041536,76362.2688,51.58,53.88
"2015-02-05","10:00",63203.96387,74238.28887,5715.525,5318.8,5699.098577,5321.034757,76152.50597,49.69,48.05
"2015-02-06","11:00",64489.31301,76676.21301,7427.65,4759.25,7230.917131,4584.488171,76885.34418,49.36,46.09
"2015-02-07","12:00",62977.79715,75262.59715,7966.475,4318.325,7770.221602,3806.589157,75880.31535,47.17,42.92
"2015-02-08","13:00",63071.08629,74396.76129,7738.725,3586.95,6869.316796,3581.355879,74470.91002,47.6,46.09
"2015-02-09","14:00",62897.88543,72570.78543,6371.825,3301.075,5336.992513,3764.929071,73041.8624,45.67,48.05
"2015-02-10","15:00",64107.98457,70982.70957,3813.575,3061.15,3184.10263,4037.730907,71720.25099,44.48,47.59
"2015-02-11","16:00",65161.54871,69598.37371,1364.025,3072.8,990.7158491,4412.531721,70601.89614,43.43,48.03
"2015-02-12","17:00",69040.47285,73189.19785,151.475,3997.25,70.87669456,4795.403886,74284.39757,47.72,53.05
"2015-02-13","18:00",70726.01199,76050.46199,0,5324.45,0,5366.246657,76913.76121,50.96,63.99
"2015-02-14","19:00",68103.73112,74305.00612,0,6201.275,0,5733.456857,75681.40178,47.3,55.73
"2015-02-15","20:00",62749.55526,69490.03026,0,6740.475,0,5794.753379,71660.18458,39.02,48
"2015-02-16","21:00",58871.4294,66102.4544,0,7231.025,0,6057.3054,68481.99598,32.37,41.26
"2015-02-17","22:00",57091.32854,63428.57854,0,6337.25,0,6131.42725,65717.25002,30.84,36.69
"2015-02-18","23:00",52960.18268,58899.08268,0,5938.9,0,6233.861521,61057.10434,28.3,32.08
"2015-02-19","00:00",48696.52682,54750.22682,0,6053.7,0,6874.6302,57535.43591,29.11,30.53
"2015-02-20","01:00",46208.75096,52771.75096,0,6563,0,7312.050057,55521.83579,28.98,29.98
"2015-02-21","02:00",45104.4701,52118.1951,0,7013.725,0,7831.115557,54688.50783,25.6,28.99
"2015-02-22","03:00",44841.97424,52517.49924,0,7675.525,0,8548.9507,54554.97349,23.94,26.86
"2015-02-23","04:00",44711.75838,53501.18338,0,8789.425,0,9306.056614,55396.00089,28.9,27.38
"2015-02-24","05:00",46940.13252,56396.60752,0,9456.475,0,10076.36321,58312.39946,27.05,28.08
"2015-02-25","06:00",54909.25666,65044.33166,0,10135.075,0,10917.51847,66083.57516,39.87,33.51
"2015-02-26","07:00",63459.2808,73673.7558,20.275,10194.2,128.6991249,11109.17276,71999.45859,40.54,41.97
"2015-02-27","08:00",65186.43494,75811.55994,1226.1,9399.025,1334.250205,10904.97976,75565.20744,49,46.21
"2015-02-28","09:00",63173.94908,75519.12408,3760.4,8584.775,3552.956879,10787.8889,75578.85349,44.55,34.18
"2015-03-01","10:00",62402.84321,76604.06821,6528.05,7673.175,5091.703164,10082.61761,75721.19078,43.62,32.54
"2015-03-02","11:00",61448.82235,76689.22235,8419.95,6820.45,6445.994129,8855.221471,76518.0108,46.92,32.37
"2015-03-03","12:00",60766.20149,76774.37649,9505.7,6502.475,6878.798055,7773.296143,75722.87501,51.44,33.15
"2015-03-04","13:00",61244.39063,76823.54063,9075.625,6503.525,5687.74401,7578.533371,74744.2977,48.94,35.56
"2015-03-05","14:00",61974.44977,75147.62477,6130.375,7042.8,4411.030487,8315.0199,73638.88101,45.59,39.9
"2015-03-06","15:00",63527.67891,74156.12891,3374.35,7254.1,2631.145004,9114.359471,72252.79208,49.32,43.92
"2015-03-07","16:00",64045.39305,72924.29305,1045.65,7833.25,749.4517349,9841.560186,71554.65972,53.24,42.55
"2015-03-08","17:00",65576.38219,75010.85719,78.275,9356.2,59.31870775,10519.49064,74951.53473,62.62,49.69
"2015-03-09","18:00",68146.90633,78241.78133,0,10094.875,0,11313.00709,77541.08051,61.23,50.36
"2015-03-10","19:00",65180.21047,75926.58547,0,10746.375,0,12042.5235,76073.98044,53.68,46.85
"2015-03-11","20:00",59725.30461,71106.72961,0,11381.425,0,12887.89219,71963.82786,40.29,36.79
"2015-03-12","21:00",55932.36375,68149.81375,0,12217.45,0,13539.35479,68580.27491,34.63,31.43
"2015-03-13","22:00",53444.04789,64881.79789,0,11437.75,0,13928.87379,65700.32326,31.35,31.06
"2015-03-14","23:00",47923.66203,60124.16203,0,12200.5,0,14089.00633,61278.84195,28.38,29.58
"2015-03-15","00:00",44038.95117,56873.22617,0,12834.275,0,14443.87692,57238.18762,27.74,25.72
"2015-03-16","01:00",41787.99531,54889.87031,0,13101.875,0,14398.75474,55061.03378,24.28,20.94
"2015-01-06","02:00",40588.29944,54288.77444,0,13700.475,0,14260.12669,53956.7341,21.29,24.03
"2015-01-07","03:00",40862.73858,54844.23858,0,13981.5,0,14124.40556,53561.14984,18.41,21.96
"2015-01-08","04:00",41586.68272,55313.08272,0,13726.4,0,13970.27834,54247.70878,19.07,27.07
"2015-01-09","05:00",44997.55186,58752.62686,0,13755.075,0,13865.39769,57113.01988,22.03,29.04
"2015-01-10","06:00",52145.976,66448.751,0,14302.775,0,13841.60211,64595.2411,29.89,32.12
"2015-01-11","07:00",58858.70514,73259.15514,19.35,14381.1,101.4930862,13604.67751,70523.06872,40.11,45.07
"2015-01-12","08:00",60100.98928,74163.53928,918.325,13144.225,1251.175224,13316.84547,74026.88333,34.17,39.91
"2015-01-13","09:00",56960.58342,73381.88342,3769,12652.3,3248.44303,13049.76858,74013.57254,30.45,39.94
"2015-01-14","10:00",54023.07756,74241.12756,7655.125,12562.925,7294.685607,12865.31569,74008.41953,30.42,32.69
"2015-01-15","11:00",50817.8667,74607.4917,11250.15,12539.475,9130.115521,12731.08249,75322.86722,28.93,32.24
"2015-01-16","12:00",48990.36584,74550.51584,12914.7,12645.45,9765.112452,12672.47957,74937.0604,24.94,31.78
"2015-01-17","13:00",49891.12998,74453.27998,12665.6,11896.55,8635.964759,11516.4111,73674.49939,22.65,31.89
"2015-01-18","14:00",52552.85912,72290.58412,9950.175,9787.55,6783.657393,9525.621071,72473.93254,24.65,32.2
"2015-01-19","15:00",58149.07826,71582.12826,6114.35,7318.7,4173.069353,7737.171886,71051.62447,35.7,45.02
"2015-01-20","16:00",63024.8274,71470.2524,2110.325,6335.1,1116.361092,7526.032957,70078.18812,39.36,47.89
"2015-01-21","17:00",66618.94153,74288.81653,130.95,7538.925,97.39832104,8479.6796,73305.78813,44.33,55.89
"2015-01-22","18:00",67530.50067,77145.20067,0,9614.7,0,9873.677514,75964.65539,50.29,66.01
"2015-01-23","19:00",60594.96981,72099.64481,0,11504.675,0,11202.24162,74399.25831,41.94,50.07
"2015-01-24","20:00",59223.39395,71310.66895,0,12087.275,0,12383.44154,70035.32265,31.35,38.93
"2015-01-25","21:00",54928.27809,67719.35309,0,12791.075,0,13570.21256,66315.67455,27.71,31.5
"2015-01-26","22:00",51876.28223,64983.25723,0,13106.975,0,14453.17982,63257.59638,27.54,31.6
"2015-01-27","23:00",47808.20137,60596.50137,0,12788.3,0,14378.35907,59216.3182,25.4,27.72
"2015-01-28","00:00",43940.33051,57323.60551,0,13383.275,0,13740.85597,54682.4007,26.26,23.64
"2015-01-29","01:00",41193.71965,55652.56965,0,14458.85,0,14154.21596,52451.63962,26.19,19.51
"2015-01-30","02:00",39662.16379,54681.81379,0,15019.65,0,15072.07566,51245.02421,21.86,14.66
"2015-01-31","03:00",40008.85293,55975.37793,0,15966.525,0,15885.1403,51350.63489,12.72,12.18
"2015-02-01","04:00",41534.73207,57600.78207,0,16066.05,0,16770.16523,52287.83432,15.34,12.8
"2015-02-02","05:00",43870.64121,60737.76621,0,16867.125,0,17021.31851,55510.19695,20.87,15.42
"2015-02-03","06:00",50322.79535,68322.87035,0,18000.075,0,17275.79023,62972.46962,35.34,30.68
"2015-02-04","07:00",56508.41949,75103.99449,28.175,18567.4,84.96524003,17443.61269,69618.36753,55.09,33.12
"2015-02-05","08:00",57841.60863,77123.45863,657.55,18624.3,1013.247668,17836.40411,74378.08605,48.53,43.28
"2015-02-06","09:00",55904.26776,76393.04276,2154.05,18334.725,2677.167588,18097.76404,74542.15373,38.49,44
"2015-02-07","10:00",53964.6819,77796.4069,4735.75,19095.975,5030.451566,18365.95419,74522.12278,35.35,32.97
"2015-02-08","11:00",52809.80604,80179.43104,7410.625,19959,6419.522195,19086.82223,75557.44914,33.47,31.9
"2015-02-09","12:00",50641.08518,79523.43518,7526.6,21355.75,6909.517977,19356.44,75322.7097,29.09,31.71
"2015-02-10","13:00",49466.85932,78392.85932,5826.9,23099.1,4970.470988,19884.17359,73649.04391,27.88,31.26
"2015-02-11","14:00",48347.74846,76990.22346,4009.475,24633,3862.495397,21957.66226,72330.66217,29.12,31.11
"2015-02-12","15:00",48890.1226,76207.3476,2308.8,25008.425,2327.366142,23523.45497,70632.77591,29.44,31.22
"2015-02-13","16:00",49705.83174,75861.23174,837.125,25318.275,670.5234142,23438.28169,69699.30629,28.63,31.3
"2015-02-14","17:00",52282.90088,76683.87588,96.275,24304.7,66.45338617,23601.67471,72844.58025,32.85,35.96
"2015-02-15","18:00",54446.03002,78059.18002,0,23613.15,0,23312.91723,74901.41193,40.98,35.99
"2015-02-16","19:00",53100.02916,76245.40416,0,23145.375,0,22650.25209,72480.83236,42.16,33.9
"2015-02-17","20:00",50287.6033,72089.2283,0,21801.625,0,22244.83844,67677.18458,44.18,31.12
"2015-02-18","21:00",49758.53744,69443.41244,0,19684.875,0,21004.15644,63949.77551,37.73,29.98
"2015-02-19","22:00",48678.23658,66403.53658,0,17725.3,0,19995.69274,61408.26818,42.31,28.99
"2015-02-20","23:00",45153.16572,61032.24072,0,15879.075,0,18108.33966,57256.5114,35.35,25.62
"2015-02-21","00:00",43020.20986,56602.78486,0,13582.575,0,15542.78135,53240.71718,34.7,24.65
"2015-02-22","01:00",41498.66486,54051.76486,0,12553.1,0,14093.06765,50956.98278,30.66,24.06
"2015-02-23","02:00",41085.84986,53268.52486,0,12182.675,0,13265.0796,49738.94131,29.86,25.9
"2015-02-24","03:00",39956.77986,52138.80486,0,12182.025,0,12575.5827,49499.80813,26.74,24.93
"2015-02-25","04:00",39719.61486,51922.86486,0,12203.25,0,12779.50255,49505.05754,27.16,25.99
"2015-02-26","05:00",39242.27986,51412.90486,0,12170.625,0,13435.00765,49807.99319,21.87,24.58
"2015-02-27","06:00",39183.28486,53150.18486,0,13966.9,0,14019.63265,51007.74923,18.18,24.04
